0.818936,-18.4773,3.097300446
0.815788,-18.5846,3.097724901
0.798335,-18.7323,3.09900033
0.843358,-18.8389,3.096855684
0.851203,-18.9507,3.096706119
0.894221,-19.0863,3.09477543
0.905444,-19.1664,3.094386536
0.881647,-19.2816,3.095899696
0.90262,-19.3712,3.095030355
0.947869,-19.4915,3.093001069
0.921154,-19.5969,3.094622139
0.95067,-19.6766,3.093315445
0.943517,-19.7873,3.093945784
0.964463,-19.8638,3.093076953
0.960559,-19.9589,3.093502908
0.975017,-20.0691,3.093047827
0.970554,-20.198,3.093577601
0.991272,-20.3013,3.092803397
1.04092,-20.3887,3.090583171
1.03249,-20.5208,3.091320731
1.05646,-20.6276,3.090421517
1.0413,-20.7172,3.091372332
1.0573,-20.8453,3.090914817
1.08377,-20.9248,3.089845327
1.10331,-21.0493,3.089225057
1.09139,-21.1215,3.089966575
1.1232,-21.2295,3.088734426
1.11619,-21.3254,3.089299502
1.13414,-21.4582,3.088788332
1.15834,-21.5364,3.087859208
1.1679,-21.6623,3.087730857
1.17551,-21.7246,3.087535742
1.19812,-21.8294,3.086762054
1.22399,-21.9403,3.085863124
1.20485,-22.0382,3.086976045
1.23195,-22.1609,3.08605866
1.26274,-22.2459,3.08489068
1.24142,-22.3689,3.086151938
1.24634,-22.497,3.086248952
1.23315,-22.6031,3.087090009
1.25805,-22.7187,3.086274063
1.26915,-22.8025,3.08599165
1.29473,-22.9416,3.085216549
1.32609,-23.047,3.084117517
1.32315,-23.1463,3.084490155
1.34883,-23.2486,3.083639932
1.35403,-23.3336,3.083628464
1.37379,-23.4444,3.083061796
1.35104,-23.5459,3.084276508
1.39917,-23.6444,3.082486047
1.3934,-23.7515,3.082994049
1.40125,-23.8729,3.08296366
1.42541,-23.9542,3.0821571
1.44291,-24.0909,3.08176972
1.41716,-24.2056,3.083112628
1.44747,-24.323,3.082152416
1.47554,-24.4397,3.081291133
1.46765,-24.5557,3.08189547
1.50136,-24.6948,3.080870789
1.4807,-24.8035,3.081966198
1.50389,-24.8848,3.081231987
1.50518,-25.0326,3.081536169
1.53456,-25.1332,3.080611269
1.53117,-25.2666,3.081066119
1.58858,-25.3771,3.079075272
1.60396,-25.4557,3.078665987
1.61696,-25.6053,3.078526971
1.59429,-25.7153,3.079674184
1.62238,-25.8529,3.078920562
1.61565,-25.9597,3.079435972
1.65743,-26.0849,3.078138131
1.65682,-26.233,3.078518576
1.69255,-26.3653,3.077484502
1.68445,-26.5127,3.07814423
1.70462,-26.6148,3.077632193
1.68156,-26.7674,3.078853907
1.70865,-26.9188,3.078203467
1.68719,-27.0456,3.07929023
1.72198,-27.176,3.078313254
1.71655,-27.2874,3.078769112
1.72842,-27.4441,3.078696067
1.73657,-27.5931,3.078740611
1.776,-27.6983,3.07756085
1.76422,-27.8156,3.078251939
1.7945,-27.9457,3.077466881
1.78824,-28.0545,3.077937125
1.80916,-28.2083,3.077544643
1.81018,-28.4011,3.077942486
1.82855,-28.5207,3.0775672
1.82747,-28.6696,3.077936343
1.86545,-28.8059,3.076923652
1.86115,-28.9472,3.077386381
1.88905,-29.0644,3.076688623
1.8942,-29.2225,3.076863292
1.89658,-29.3185,3.076993813
1.91683,-29.4622,3.076623565
1.89541,-29.567,3.077574662
1.92236,-29.6704,3.076892587
1.91144,-29.8001,3.077538335
1.95344,-29.9085,3.076371417
1.96105,-30.0488,3.076422898
1.96511,-30.1882,3.076589063
1.96881,-30.2921,3.076689766
2.01496,-30.4428,3.075500663
2.01319,-30.5796,3.075853107
2.01469,-30.7272,3.076119381
2.04982,-30.8128,3.07516558
2.06899,-30.9461,3.074834146
2.06873,-31.0439,3.075052177
2.07292,-31.1711,3.075189084
2.07631,-31.2331,3.075212452
2.08475,-31.3588,3.075209794
2.09102,-31.4375,3.075176922
2.10395,-31.5657,3.075038052
2.10991,-31.6479,3.075022917
2.12502,-31.7823,3.074830278
2.14277,-31.8777,3.074475155
2.15617,-31.9774,3.07426663
2.15916,-32.1303,3.074493416
2.16801,-32.2673,3.074504412
2.14146,-32.3898,3.075573478
2.16536,-32.4938,3.075051861
2.17708,-32.6358,3.074983002
2.16913,-32.7358,3.075427668
2.20266,-32.8528,3.074646506
2.22393,-32.942,3.074184464
2.2343,-33.0488,3.074089286
2.24912,-33.1754,3.073901421
2.23236,-33.2649,3.074584551
2.26146,-33.3686,3.073924032
2.2622,-33.5004,3.074167463
2.28842,-33.5884,3.07356652
2.26263,-33.6887,3.074530492
2.28668,-33.7923,3.074026987
2.28598,-33.8604,3.074183042
2.30825,-33.9875,3.073782108
2.33351,-34.1106,3.07328896
2.31977,-34.2136,3.073893699
2.35018,-34.3744,3.073328821
2.34979,-34.4812,3.073550862
2.37641,-34.6298,3.073076803
2.39127,-34.7216,3.072831419
2.36628,-34.8385,3.073775404
2.38824,-34.9765,3.0734172
2.41059,-35.0484,3.072921912
2.3952,-35.1678,3.073589914
2.37689,-35.2837,3.074329179
2.41351,-35.3785,3.073478507
2.40477,-35.4988,3.073953703
2.40106,-35.5852,3.074221214
2.41521,-35.6992,3.074041135
2.39882,-35.8031,3.074692297
2.42292,-35.9282,3.074256774
2.4266,-36.0393,3.074362079
2.44867,-36.1633,3.073984388
2.44983,-36.2649,3.074141384
2.47114,-36.3571,3.073728462
2.48378,-36.5025,3.073653271
2.46502,-36.6109,3.0743639
2.48164,-36.7505,3.074168311
2.46363,-36.8488,3.074834197
2.49466,-36.9561,3.07419157
2.50998,-37.0721,3.073990461
2.49671,-37.2107,3.07459651
2.50171,-37.2984,3.074620114
2.53436,-37.4151,3.073959677
2.52252,-37.5591,3.074532008
2.5489,-37.6679,3.074027957
2.53791,-37.7744,3.074507494
2.59137,-37.8905,3.073307963
2.56963,-37.999,3.07407183
2.58512,-38.1378,3.073912513
2.58102,-38.2188,3.074162306
2.60465,-38.3374,3.073756716
2.62137,-38.435,3.07349543
2.62002,-38.5486,3.07373035
2.61951,-38.6583,3.073935466
2.61783,-38.7968,3.074219368
2.63634,-38.8852,3.073898216
2.62745,-39.0034,3.074329637
2.64404,-39.143,3.074146888
2.66376,-39.2305,3.073796485
2.68463,-39.3686,3.073505898
2.66651,-39.4851,3.074162979
2.66943,-39.5495,3.074198949
2.66736,-39.6769,3.07446663
2.69327,-39.8373,3.074088634
2.70119,-39.9514,3.0740835
2.70861,-40.0915,3.074134461
2.6861,-40.223,3.074911459
2.70537,-40.3356,3.074621439
2.73892,-40.462,3.074004592
2.70675,-40.563,3.074961903
2.72674,-40.7252,3.074737823
2.73653,-40.8371,3.074681808
2.71886,-40.9884,3.075357259
2.723,-41.0848,3.075411892
2.73501,-41.2387,3.075368196
2.71338,-41.3809,3.076115556
2.73329,-41.5039,3.075831393
2.71662,-41.6492,3.076458696
2.76159,-41.7994,3.075620835
2.73859,-41.9836,3.07645494
2.75424,-42.1116,3.076282315
2.77893,-42.2509,3.075915161
2.7507,-42.3981,3.076805544
2.78005,-42.5238,3.076309226
2.77745,-42.6851,3.076615879
2.79992,-42.7971,3.076262631
2.79572,-42.9313,3.076563687
2.82558,-43.0643,3.076073519
2.81239,-43.1825,3.0765565
2.81517,-43.3556,3.076751582
2.85037,-43.4953,3.076153396
2.83655,-43.6615,3.076716977
2.86451,-43.8331,3.07633506
2.8588,-43.9463,3.076632063
2.8755,-44.0987,3.07647883
2.86663,-44.2212,3.076858439
2.87538,-44.3447,3.076841728
2.92957,-44.4603,3.075795949
2.91973,-44.5746,3.076183991
2.9502,-44.7072,3.075698819
2.91984,-44.8067,3.076519407
2.93581,-44.9346,3.076350205
2.95286,-45.0641,3.076160421
2.93098,-45.164,3.076787151
2.97029,-45.2789,3.07608664
2.96762,-45.4234,3.076352964
2.96328,-45.5155,3.076579551
2.95904,-45.6532,3.07686758
2.99796,-45.7475,3.076153462
3.00541,-45.8427,3.076127153
3.06616,-45.9363,3.074943433
3.07008,-46.0534,3.07502766
3.09342,-46.1353,3.074641824
3.10953,-46.2626,3.074478832
3.11408,-46.3768,3.074545932
3.10203,-46.5042,3.074987025
3.113,-46.5771,3.074856486
3.11771,-46.6564,3.074869076
3.0885,-46.7844,3.075672709
3.12179,-46.8366,3.075038306
3.138,-46.948,3.074852017
3.14341,-47.0133,3.074829881
3.12525,-47.1231,3.075368658
3.14688,-47.2178,3.075045012
3.16276,-47.3111,3.074841697
3.17027,-47.4301,3.074851041
3.20198,-47.5168,3.074308103
3.19474,-47.6224,3.074608201
3.24151,-47.7302,3.073783588
3.23775,-47.8561,3.074039647
3.2311,-47.9645,3.074329871
3.22719,-48.0674,3.07455441
3.26237,-48.1894,3.073996882
3.20557,-48.3169,3.075345044
3.25647,-48.4654,3.074501852
3.26317,-48.5961,3.074544501
3.29221,-48.7665,3.07418527
3.29424,-48.8771,3.074295996
3.31662,-49.0306,3.074051664
3.29726,-49.1348,3.074586706
3.31875,-49.2876,3.07435976
3.34371,-49.4449,3.074070485
3.32,-49.5931,3.074747596
3.32265,-49.7444,3.07489727
3.35053,-49.9171,3.074571296
3.34059,-50.0549,3.074952954
3.38814,-50.1834,3.074179804
3.38685,-50.3462,3.074422642
3.38094,-50.4971,3.074739278
3.43731,-50.6277,3.073802826
3.4336,-50.7551,3.074045229
3.44924,-50.9286,3.073968948
3.45524,-51.041,3.074000396
3.43391,-51.1946,3.074617348
3.45766,-51.3227,3.074323337
3.44509,-51.4467,3.074728223
3.48035,-51.5908,3.07423404
3.45891,-51.7513,3.074854751
3.48158,-51.8795,3.074584153
3.49261,-52.0606,3.074605636
3.51788,-52.1794,3.07427558
3.49491,-52.2908,3.074855868
3.51548,-52.427,3.074638122
3.51203,-52.5425,3.074850233
3.51728,-52.699,3.074948671
3.51874,-52.8194,3.075072617
3.52426,-52.9855,3.075176812
3.53435,-53.1013,3.075132045
3.55661,-53.2734,3.074930116
3.56786,-53.3935,3.074869854
3.57445,-53.5619,3.074956522
3.59335,-53.6764,3.074747701
3.5782,-53.8268,3.075214137
3.6289,-53.9715,3.074456365
3.6209,-54.1208,3.074788174
3.64274,-54.2269,3.074517542
3.6407,-54.3824,3.074746107
3.67787,-54.5123,3.074226121
3.66254,-54.6574,3.074683637
3.69685,-54.8231,3.074262242
3.68544,-54.9567,3.074632116
3.66681,-55.0923,3.075133098
3.69567,-55.2651,3.074820388
3.69623,-55.4031,3.074976152
3.72869,-55.5646,3.074587616
3.69909,-55.7004,3.075279553
3.71269,-55.8694,3.0752372
3.73544,-56.0111,3.075000198
3.73379,-56.1785,3.075227287
3.74988,-56.2942,3.075078725
3.76483,-56.448,3.074995742
3.77208,-56.5604,3.075000082
3.78308,-56.743,3.075020747
3.80606,-56.9022,3.07480439
3.79036,-57.0694,3.075273376
3.82204,-57.213,3.074888066
3.81762,-57.3886,3.075168248
3.80524,-57.5223,3.075536467
3.82652,-57.7054,3.075378294
3.85485,-57.8396,3.075043825
3.87029,-57.9736,3.074932043
3.85528,-58.166,3.075408813
3.88039,-58.3172,3.07515122
3.86616,-58.4771,3.075574646
3.9077,-58.6433,3.075055954
3.9436,-58.8059,3.074631615
3.91846,-58.9742,3.075246542
3.93807,-59.145,3.075107476
3.92793,-59.3238,3.075477451
3.94526,-59.4687,3.075347936
3.94308,-59.6647,3.075601297
3.96497,-59.7947,3.075379862
3.95037,-59.9693,3.075814482
3.98403,-60.1319,3.075434496
3.97601,-60.3233,3.075776174
4.00012,-60.4688,3.075537095
4.02332,-60.6769,3.075382298
4.01773,-60.8462,3.075657459
4.03645,-61.0173,3.075536349
4.04111,-61.2402,3.075700319
4.04418,-61.4142,3.075836696
4.09431,-61.5917,3.075215283
4.08377,-61.7735,3.07557994
4.12634,-61.9419,3.075074637
4.11735,-62.1517,3.07544253
4.09453,-62.3075,3.075972123
4.12515,-62.4997,3.075685531
4.11384,-62.7121,3.076087683
4.13498,-62.8616,3.075908173
4.12856,-63.0423,3.076197308
4.16835,-63.2392,3.075773842
4.16871,-63.4172,3.0759524
4.20557,-63.6373,3.075602056
4.18415,-63.8215,3.076126146
4.21519,-64.0012,3.075826526
4.19664,-64.1841,3.076301173
4.23636,-64.3635,3.075868162
4.26535,-64.5403,3.075600454
4.29204,-64.7589,3.075412221
4.28645,-64.9332,3.075675067
4.32256,-65.1058,3.075297094
4.32072,-65.302,3.075523753
4.30528,-65.4476,3.075905203
4.30569,-65.6448,3.076095747
4.34958,-65.8203,3.075605943
4.38089,-66.0058,3.075318567
4.36899,-66.1615,3.075653157
4.39167,-66.3297,3.075479441
4.36616,-66.4979,3.076028148
4.36928,-66.6445,3.076125345
4.3707,-66.8084,3.076264334
4.37936,-66.95,3.076273313
4.37365,-67.1121,3.076515357
4.42587,-67.2784,3.075902892
4.41867,-67.4471,3.076173019
4.45143,-67.646,3.075882614
4.43921,-67.8146,3.07622494
4.46861,-67.9705,3.075943753
4.44942,-68.1538,3.07640018
4.46267,-68.2811,3.076328151
4.47072,-68.409,3.076332652
4.47292,-68.5125,3.076398985
4.4577,-68.6687,3.076767572
4.4772,-68.8308,3.076637698
4.47433,-68.9512,3.076792251
4.47901,-69.093,3.076857419
4.46726,-69.2107,3.077136266
4.47876,-69.3659,3.077114983
4.46595,-69.4787,3.077402987
4.48897,-69.6245,3.077207769
4.46019,-69.7534,3.077737326
4.47438,-69.9047,3.077672994
4.43109,-70.0225,3.078395975
4.44099,-70.1914,3.078407159
4.44019,-70.3083,3.07852327
4.44503,-70.4284,3.078562087
4.40936,-70.5578,3.079180938
4.44256,-70.6778,3.078818726
4.41427,-70.8081,3.079331914
4.44412,-70.9382,3.07902665
4.41227,-71.0467,3.079568512
4.4295,-71.1555,3.079421893
4.39686,-71.2656,3.079973951
4.4186,-71.3704,3.079760752
4.39382,-71.5135,3.080229363
4.41956,-71.6066,3.079950837
4.39717,-71.7191,3.080358301
4.42602,-71.8236,3.080047003
4.38332,-71.9254,3.080725345
4.40405,-72.0295,3.080526365
4.42334,-72.1338,3.080348021
4.39147,-72.2453,3.080881807
4.40607,-72.3464,3.080765376
4.38474,-72.4383,3.081135733
4.4079,-72.5549,3.080914616
4.38927,-72.6402,3.081241227
4.39488,-72.7722,3.081273622
4.39336,-72.9025,3.081401945
4.3994,-72.9674,3.081372875
4.39117,-73.0989,3.081593127
4.39818,-73.1879,3.081570478
4.39885,-73.3329,3.081679771
4.42726,-73.4267,3.081370601
4.40187,-73.5497,3.081815039
4.37714,-73.6824,3.082256884
4.39286,-73.8101,3.082147072
4.37335,-73.9237,3.082501205
4.39741,-74.0493,3.082277418
4.41525,-74.1687,3.082132996
4.37606,-74.3012,3.082764389
4.40335,-74.4353,3.082504772
4.38118,-74.5734,3.082910204
4.40518,-74.7032,3.08269177
4.36367,-74.8299,3.083344096
4.37172,-74.9444,3.083325838
4.34777,-75.1184,3.08377826
4.33083,-75.291,3.08413475
4.33298,-75.4192,3.084203791
4.33136,-75.5956,3.084358773
4.30936,-75.7151,3.084738528
4.30657,-75.8845,3.084901821
4.27858,-76.0178,3.085368051
4.29771,-76.1709,3.085230471
4.26017,-76.298,3.085814638
4.27614,-76.4428,3.085711811
4.29264,-76.5916,3.085605393
4.24144,-76.7554,3.086389623
4.26508,-76.9005,3.086187099
4.24252,-77.0713,3.086601462
4.2744,-77.2359,3.08630691
4.23475,-77.3908,3.086928132
4.1912,-77.5565,3.087604565
4.20457,-77.7234,3.087548753
4.20169,-77.8493,3.087672871
4.18743,-78.0279,3.08797828
4.21097,-78.1748,3.087778582
4.19433,-78.3432,3.088105823
4.23546,-78.5257,3.087707622
4.2569,-78.6586,3.087526711
4.23702,-78.8309,3.087896108
4.21727,-78.9588,3.088232337
4.19946,-79.1455,3.088582367
4.18628,-79.281,3.088838579
4.18295,-79.4572,3.08899714
4.16811,-79.577,3.089262149
4.17011,-79.7442,3.089346659
4.16426,-79.898,3.089520068
4.15349,-80.0481,3.089751716
4.19474,-80.215,3.089346533
4.18313,-80.3573,3.089582973
4.22225,-80.5271,3.089207964
4.20641,-80.6571,3.089488094
4.22714,-80.8197,3.089336933
4.19246,-80.9687,3.089860079
4.21212,-81.1049,3.089705046
4.21105,-81.2911,3.089836812
4.20324,-81.422,3.090015535
4.21121,-81.5884,3.090023114
4.21074,-81.724,3.090114265
4.18465,-81.8674,3.090522127
4.17228,-82.0174,3.090765798
4.18545,-82.1564,3.090691754
4.17714,-82.3338,3.090901909
4.20567,-82.4705,3.090640738
4.1867,-82.5969,3.090947655
4.20867,-82.7711,3.090789311
4.19633,-82.9089,3.091022061
4.22716,-83.0713,3.090750581
4.19361,-83.2022,3.091232636
4.20741,-83.3457,3.091154041
4.17914,-83.4721,3.091568114
4.20439,-83.5997,3.091343063
4.18618,-83.7568,3.091654028
4.1973,-83.8747,3.09159186
4.17889,-84.0081,3.091889729
4.18337,-84.1273,3.091906916
4.1629,-84.2719,3.09223434
4.11581,-84.4259,3.092880658
4.1508,-84.5643,3.092547474
4.15122,-84.696,3.092618669
4.14736,-84.8234,3.092737505
4.18682,-84.9313,3.092335979
4.17463,-85.0312,3.092536769
4.1659,-85.1776,3.092723196
4.16102,-85.3185,3.092860835
4.15336,-85.4263,3.093011689
4.11707,-85.5844,3.09352433
4.11979,-85.7284,3.093573293
4.06646,-85.8689,3.094271398
4.07596,-86.0053,3.094236124
4.08011,-86.1055,3.094243061
4.07208,-86.2372,3.094408172
4.0749,-86.3629,3.094444166
4.03656,-86.4638,3.094941555
4.0384,-86.6038,3.09499566
4.04363,-86.7307,3.095003569
4.05129,-86.8827,3.094996984
4.00475,-86.9966,3.09559172
4.00846,-87.1643,3.095637626
3.9829,-87.2918,3.095996853
4.01281,-87.433,3.09572901
3.97663,-87.5858,3.096221133
3.99641,-87.7219,3.09606641
3.94684,-87.865,3.096703464
3.948,-88.0161,3.096767271
3.88811,-88.15,3.09751334
3.90834,-88.2845,3.097351708
3.87471,-88.4392,3.097808521
3.87096,-88.5549,3.097907919
3.84967,-88.7178,3.09822755
3.85497,-88.8395,3.098227335
3.86156,-88.9811,3.098222337
3.83045,-89.0996,3.098628456
3.84507,-89.2579,3.098541067
3.8297,-89.3747,3.098768917
3.81525,-89.5136,3.09899642
3.81885,-89.6242,3.099008827
3.77053,-89.7717,3.099616005
3.77684,-89.8895,3.099600877
3.76052,-90.0283,3.0998465
3.74803,-90.142,3.100037415
3.72634,-90.3011,3.100350332
3.74399,-90.3991,3.100200079
3.72664,-90.5266,3.100449641
3.70041,-90.6475,3.100793331
3.69699,-90.7506,3.100877255
3.69418,-90.8512,3.100953168
3.703,-90.9849,3.100916042
3.67648,-91.0758,3.101247304
3.67855,-91.2126,3.101285091
3.65477,-91.3128,3.101589278
3.66153,-91.4501,3.101575472
3.64339,-91.5417,3.101813318
3.65831,-91.6859,3.101713343
3.64706,-91.7646,3.101869911
3.61803,-91.898,3.102242913
3.60828,-91.9864,3.102386521
3.59597,-92.1141,3.102574252
3.59472,-92.1879,3.102618995
3.5899,-92.2952,3.102716404
3.53937,-92.3847,3.103300167
3.5571,-92.5081,3.10315982
3.54484,-92.5936,3.103327485
3.52618,-92.7504,3.103593005
3.50631,-92.8418,3.103844092
3.50533,-92.9783,3.103909983
3.47494,-93.0727,3.104274227
3.44864,-93.2147,3.10461278
3.42852,-93.3129,3.104866987
3.44453,-93.4398,3.104745711
3.41498,-93.5335,3.105098095
3.36376,-93.6696,3.105697175
3.35686,-93.7671,3.105807959
3.30625,-93.8447,3.106376141
3.32228,-93.9753,3.106254677
3.32199,-94.0772,3.106296
3.29803,-94.203,3.106597128
3.31369,-94.3564,3.106488212
3.27118,-94.4704,3.106979975
3.27632,-94.599,3.106972721
3.2324,-94.7391,3.107486919
3.21245,-94.8371,3.107732253
3.22545,-94.9828,3.107647444
3.21254,-95.0713,3.107814656
3.21155,-95.2073,3.107873257
3.22194,-95.2972,3.107796139
3.18489,-95.4243,3.108228949
3.15435,-95.5593,3.108595289
3.13043,-95.6689,3.108882823
3.12362,-95.8016,3.108999108
3.07895,-95.9082,3.109500581
3.06989,-96.0003,3.109625626
3.0917,-96.1216,3.109439272
3.06985,-96.2262,3.109701036
3.05415,-96.3342,3.109899575
3.02977,-96.4816,3.110200402
3.00204,-96.5911,3.110522773
3.00827,-96.7269,3.11050202
2.98292,-96.8952,3.11081736
2.96491,-96.9807,3.111030008
2.96433,-97.1324,3.111083676
2.94302,-97.249,3.111339159
2.93215,-97.3841,3.111492623
2.89869,-97.4975,3.111870493
2.90913,-97.6377,3.111806315
2.8623,-97.7456,3.11231786
2.80598,-97.8782,3.112932424
2.76483,-98.0363,3.113398022
2.76194,-98.1863,3.113470483
2.73485,-98.3296,3.113786732
2.69954,-98.4873,3.114189483
2.70387,-98.6281,3.114184715
2.69296,-98.756,3.114330585
2.6469,-98.9014,3.114836022
2.64079,-99.0211,3.114930011
2.63112,-99.1383,3.115058988
2.57091,-99.2987,3.115707765
2.57379,-99.4304,3.11571309
2.51956,-99.5749,3.116294888
2.51042,-99.7105,3.116420884
2.49695,-99.8442,3.116589402
2.46293,-100.001,3.116968578
2.4588,-100.081,3.117029495
2.504,-100.187,3.116604593
2.4798,-100.305,3.116875093
2.41858,-100.466,3.117523686
2.40237,-100.585,3.117713215
2.37599,-100.703,3.118002996
2.3791,-100.804,3.117995788
2.32108,-100.929,3.11859955
2.332,-101.047,3.11851838
2.29434,-101.167,3.118917801
2.2817,-101.256,3.119062493
2.23656,-101.371,3.119533118
2.19612,-101.499,3.119959166
2.11523,-101.612,3.120778925
2.09359,-101.709,3.121011443
2.07283,-101.843,3.121242273
2.03455,-101.907,3.121630534
2.0307,-102.017,3.121689776
1.98017,-102.11,3.122202566
1.9808,-102.217,3.122216697
1.9449,-102.329,3.122588599
1.94577,-102.434,3.122599585
1.94705,-102.527,3.122604329
1.88609,-102.627,3.123216615
1.87519,-102.704,3.123336484
1.80778,-102.819,3.124012306
1.73622,-102.886,3.124719073
1.69503,-103.004,3.125138176
1.66601,-103.077,3.125431289
1.60552,-103.206,3.126037448
1.59319,-103.295,3.126170187
1.53508,-103.411,3.126749288
1.53365,-103.532,3.126780443
1.47487,-103.643,3.127363324
1.47093,-103.773,3.127419107
1.40485,-103.905,3.128072954
1.40479,-104.047,3.128091979
1.34869,-104.171,3.128646492
1.29351,-104.28,3.129189089
1.24567,-104.431,3.129665056
1.18274,-104.544,3.130279814
1.13273,-104.705,3.130774777
1.09023,-104.824,3.131192452
1.01652,-104.996,3.131911444
0.948359,-105.113,3.132570618
0.881489,-105.237,3.133216622
0.872292,-105.379,3.133315178
0.829333,-105.557,3.133736084
0.756193,-105.704,3.134438903
0.74372,-105.845,3.134566268
0.697588,-106.016,3.135012723
0.658497,-106.127,3.135387931
0.583735,-106.27,3.136099766
0.566931,-106.377,3.136263253
0.566454,-106.492,3.136273487
0.487715,-106.606,3.137017755
0.47009,-106.709,3.137187337
0.476206,-106.878,3.137137079
0.434298,-107.019,3.137534537
0.441561,-107.191,3.137473292
0.403748,-107.325,3.137830752
0.380395,-107.446,3.138052332
0.314353,-107.544,3.138669644
0.286505,-107.685,3.138932076
0.241678,-107.786,3.139350455
0.242868,-107.92,3.139342213
0.190713,-108.054,3.139827677
0.179945,-108.176,3.139929209
0.13434,-108.299,3.1403522
0.12937,-108.452,3.140399776
0.0777718,-108.59,3.140876457
0.0794527,-108.699,3.140861711
0.0416027,-108.853,3.141210462
0.00925883,-109.006,3.141507715
-0.0314797,-109.152,-3.141304251
-0.0717447,-109.262,-3.140936024
-0.124881,-109.447,-3.140451636
-0.150604,-109.58,-3.14021828
-0.19395,-109.762,-3.13982565
-0.243501,-109.89,-3.139376796
-0.238844,-110.064,-3.13942261
-0.27853,-110.216,-3.13906553
-0.320295,-110.367,-3.138690571
-0.348847,-110.49,-3.138435392
-0.407905,-110.652,-3.137906293
-0.430813,-110.779,-3.137703732
-0.463273,-110.953,-3.137417279
-0.464867,-111.079,-3.137407666
-0.50364,-111.252,-3.137065665
-0.542884,-111.37,-3.136718094
-0.531782,-111.527,-3.136824499
-0.572329,-111.64,-3.13646614
-0.631333,-111.79,-3.135945223
-0.653749,-111.907,-3.135750825
-0.67038,-112.022,-3.135608365
-0.725347,-112.159,-3.135125612
-0.740673,-112.261,-3.134994973
-0.787656,-112.422,-3.134586524
-0.825651,-112.537,-3.134256078
-0.855114,-112.658,-3.134002446
-0.888897,-112.804,-3.133712804
-0.93439,-112.948,-3.133320097
-0.937776,-113.063,-3.133298565
-0.96805,-113.194,-3.13304073
-1.02321,-113.302,-3.132562079
-1.01658,-113.419,-3.132629845
-1.04512,-113.498,-3.132384646
-1.08979,-113.622,-3.132001583
-1.12697,-113.694,-3.13168067
-1.16176,-113.835,-3.131387359
-1.21156,-113.964,-3.130961978
-1.23267,-114.062,-3.130786057
-1.29378,-114.179,-3.130261983
-1.30809,-114.275,-3.130146293
-1.32288,-114.372,-3.130026702
-1.34473,-114.468,-3.129845544
-1.40807,-114.546,-3.129300657
-1.41842,-114.655,-3.129222084
-1.44378,-114.712,-3.129007189
-1.48141,-114.822,-3.128691574
-1.52192,-114.931,-3.128351395
-1.56219,-115.016,-3.128011118
-1.56888,-115.117,-3.127964928
-1.63196,-115.235,-3.127431584
-1.6668,-115.309,-3.127138587
-1.73327,-115.426,-3.126577495
-1.77299,-115.498,-3.126243031
-1.80899,-115.575,-3.125941844
-1.87009,-115.693,-3.125429816
-1.89642,-115.767,-3.125212766
-1.94132,-115.879,-3.124841228
-1.97306,-115.935,-3.124575622
-2.00007,-116.046,-3.124359212
-2.05773,-116.103,-3.123871194
-2.08935,-116.203,-3.123614418
-2.1118,-116.265,-3.123430973
-2.15663,-116.384,-3.123064478
-2.19388,-116.447,-3.122754723
-2.2374,-116.565,-3.122400569
-2.2492,-116.647,-3.122312935
-2.28383,-116.784,-3.122039128
-2.33442,-116.865,-3.121619954
